Sweep Results		Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015
Parameter	Valid QC	Compound Name	Seal Resistance	OA Function Seal_R	OA Function Series_R	OA Function Cap	OA Function Leak_1	OA Function TP1_Ac_Mid	OA Function TP1_Ac_Max	OA Function TL1_DeMax	OA Function TL1_De1	OA Function TL1_De2	OA Function TL1_De3	OA Function TL1_De4	OA Function TL1_De5	OA Function TL1_De6	OA Function TL1_De7	OA Function TL1_De8	OA Function TP2_Ac_MD	OA Function TP2_Ac_Max	OA Function TL2_DeMax	OA Function TL2_De1	OA Function TL2_De2	OA Function TL2_De3	OA Function TL2_De4	OA Function TL2_De5	OA Function TL2_De6	OA Function TL2_De7	OA Function TL2_De8	OA Function PK1_CD	OA Function Tail1_CD	OA Function PK2_CD	OA Function Tail2_CD	Compound Name	Seal Resistance	OA Function Seal_R	OA Function Series_R	OA Function Cap	OA Function Leak_1	OA Function TP1_Ac_Mid	OA Function TP1_Ac_Max	OA Function TL1_DeMax	OA Function TL1_De1	OA Function TL1_De2	OA Function TL1_De3	OA Function TL1_De4	OA Function TL1_De5	OA Function TL1_De6	OA Function TL1_De7	OA Function TL1_De8	OA Function TP2_Ac_MD	OA Function TP2_Ac_Max	OA Function TL2_DeMax	OA Function TL2_De1	OA Function TL2_De2	OA Function TL2_De3	OA Function TL2_De4	OA Function TL2_De5	OA Function TL2_De6	OA Function TL2_De7	OA Function TL2_De8	OA Function PK1_CD	OA Function Tail1_CD	OA Function PK2_CD	OA Function Tail2_CD	Compound Name	Seal Resistance	OA Function Seal_R	OA Function Series_R	OA Function Cap	OA Function Leak_1	OA Function TP1_Ac_Mid	OA Function TP1_Ac_Max	OA Function TL1_DeMax	OA Function TL1_De1	OA Function TL1_De2	OA Function TL1_De3	OA Function TL1_De4	OA Function TL1_De5	OA Function TL1_De6	OA Function TL1_De7	OA Function TL1_De8	OA Function TP2_Ac_MD	OA Function TP2_Ac_Max	OA Function TL2_DeMax	OA Function TL2_De1	OA Function TL2_De2	OA Function TL2_De3	OA Function TL2_De4	OA Function TL2_De5	OA Function TL2_De6	OA Function TL2_De7	OA Function TL2_De8	OA Function PK1_CD	OA Function Tail1_CD	OA Function PK2_CD	OA Function Tail2_CD	Compound Name	Seal Resistance	OA Function Seal_R	OA Function Series_R	OA Function Cap	OA Function Leak_1	OA Function TP1_Ac_Mid	OA Function TP1_Ac_Max	OA Function TL1_DeMax	OA Function TL1_De1	OA Function TL1_De2	OA Function TL1_De3	OA Function TL1_De4	OA Function TL1_De5	OA Function TL1_De6	OA Function TL1_De7	OA Function TL1_De8	OA Function TP2_Ac_MD	OA Function TP2_Ac_Max	OA Function TL2_DeMax	OA Function TL2_De1	OA Function TL2_De2	OA Function TL2_De3	OA Function TL2_De4	OA Function TL2_De5	OA Function TL2_De6	OA Function TL2_De7	OA Function TL2_De8	OA Function PK1_CD	OA Function Tail1_CD	OA Function PK2_CD	OA Function Tail2_CD	Compound Name	Seal Resistance	OA Function Seal_R	OA Function Series_R	OA Function Cap	OA Function Leak_1	OA Function TP1_Ac_Mid	OA Function TP1_Ac_Max	OA Function TL1_DeMax	OA Function TL1_De1	OA Function TL1_De2	OA Function TL1_De3	OA Function TL1_De4	OA Function TL1_De5	OA Function TL1_De6	OA Function TL1_De7	OA Function TL1_De8	OA Function TP2_Ac_MD	OA Function TP2_Ac_Max	OA Function TL2_DeMax	OA Function TL2_De1	OA Function TL2_De2	OA Function TL2_De3	OA Function TL2_De4	OA Function TL2_De5	OA Function TL2_De6	OA Function TL2_De7	OA Function TL2_De8	OA Function PK1_CD	OA Function Tail1_CD	OA Function PK2_CD	OA Function Tail2_CD	Compound Name	Seal Resistance	OA Function Seal_R	OA Function Series_R	OA Function Cap	OA Function Leak_1	OA Function TP1_Ac_Mid	OA Function TP1_Ac_Max	OA Function TL1_DeMax	OA Function TL1_De1	OA Function TL1_De2	OA Function TL1_De3	OA Function TL1_De4	OA Function TL1_De5	OA Function TL1_De6	OA Function TL1_De7	OA Function TL1_De8	OA Function TP2_Ac_MD	OA Function TP2_Ac_Max	OA Function TL2_DeMax	OA Function TL2_De1	OA Function TL2_De2	OA Function TL2_De3	OA Function TL2_De4	OA Function TL2_De5	OA Function TL2_De6	OA Function TL2_De7	OA Function TL2_De8	OA Function PK1_CD	OA Function Tail1_CD	OA Function PK2_CD	OA Function Tail2_CD	Compound Name	Seal Resistance	OA Function Seal_R	OA Function Series_R	OA Function Cap	OA Function Leak_1	OA Function TP1_Ac_Mid	OA Function TP1_Ac_Max	OA Function TL1_DeMax	OA Function TL1_De1	OA Function TL1_De2	OA Function TL1_De3	OA Function TL1_De4	OA Function TL1_De5	OA Function TL1_De6	OA Function TL1_De7	OA Function TL1_De8	OA Function TP2_Ac_MD	OA Function TP2_Ac_Max	OA Function TL2_DeMax	OA Function TL2_De1	OA Function TL2_De2	OA Function TL2_De3	OA Function TL2_De4	OA Function TL2_De5	OA Function TL2_De6	OA Function TL2_De7	OA Function TL2_De8	OA Function PK1_CD	OA Function Tail1_CD	OA Function PK2_CD	OA Function Tail2_CD	Compound Name	Seal Resistance	OA Function Seal_R	OA Function Series_R	OA Function Cap	OA Function Leak_1	OA Function TP1_Ac_Mid	OA Function TP1_Ac_Max	OA Function TL1_DeMax	OA Function TL1_De1	OA Function TL1_De2	OA Function TL1_De3	OA Function TL1_De4	OA Function TL1_De5	OA Function TL1_De6	OA Function TL1_De7	OA Function TL1_De8	OA Function TP2_Ac_MD	OA Function TP2_Ac_Max	OA Function TL2_DeMax	OA Function TL2_De1	OA Function TL2_De2	OA Function TL2_De3	OA Function TL2_De4	OA Function TL2_De5	OA Function TL2_De6	OA Function TL2_De7	OA Function TL2_De8	OA Function PK1_CD	OA Function Tail1_CD	OA Function PK2_CD	OA Function Tail2_CD	Compound Name	Seal Resistance	OA Function Seal_R	OA Function Series_R	OA Function Cap	OA Function Leak_1	OA Function TP1_Ac_Mid	OA Function TP1_Ac_Max	OA Function TL1_DeMax	OA Function TL1_De1	OA Function TL1_De2	OA Function TL1_De3	OA Function TL1_De4	OA Function TL1_De5	OA Function TL1_De6	OA Function TL1_De7	OA Function TL1_De8	OA Function TP2_Ac_MD	OA Function TP2_Ac_Max	OA Function TL2_DeMax	OA Function TL2_De1	OA Function TL2_De2	OA Function TL2_De3	OA Function TL2_De4	OA Function TL2_De5	OA Function TL2_De6	OA Function TL2_De7	OA Function TL2_De8	OA Function PK1_CD	OA Function Tail1_CD	OA Function PK2_CD	OA Function Tail2_CD	Compound Name	Seal Resistance	OA Function Seal_R	OA Function Series_R	OA Function Cap	OA Function Leak_1	OA Function TP1_Ac_Mid	OA Function TP1_Ac_Max	OA Function TL1_DeMax	OA Function TL1_De1	OA Function TL1_De2	OA Function TL1_De3	OA Function TL1_De4	OA Function TL1_De5	OA Function TL1_De6	OA Function TL1_De7	OA Function TL1_De8	OA Function TP2_Ac_MD	OA Function TP2_Ac_Max	OA Function TL2_DeMax	OA Function TL2_De1	OA Function TL2_De2	OA Function TL2_De3	OA Function TL2_De4	OA Function TL2_De5	OA Function TL2_De6	OA Function TL2_De7	OA Function TL2_De8	OA Function PK1_CD	OA Function Tail1_CD	OA Function PK2_CD	OA Function Tail2_CD	Compound Name	Seal Resistance	OA Function Seal_R	OA Function Series_R	OA Function Cap	OA Function Leak_1	OA Function TP1_Ac_Mid	OA Function TP1_Ac_Max	OA Function TL1_DeMax	OA Function TL1_De1	OA Function TL1_De2	OA Function TL1_De3	OA Function TL1_De4	OA Function TL1_De5	OA Function TL1_De6	OA Function TL1_De7	OA Function TL1_De8	OA Function TP2_Ac_MD	OA Function TP2_Ac_Max	OA Function TL2_DeMax	OA Function TL2_De1	OA Function TL2_De2	OA Function TL2_De3	OA Function TL2_De4	OA Function TL2_De5	OA Function TL2_De6	OA Function TL2_De7	OA Function TL2_De8	OA Function PK1_CD	OA Function Tail1_CD	OA Function PK2_CD	OA Function Tail2_CD	Compound Name	Seal Resistance	OA Function Seal_R	OA Function Series_R	OA Function Cap	OA Function Leak_1	OA Function TP1_Ac_Mid	OA Function TP1_Ac_Max	OA Function TL1_DeMax	OA Function TL1_De1	OA Function TL1_De2	OA Function TL1_De3	OA Function TL1_De4	OA Function TL1_De5	OA Function TL1_De6	OA Function TL1_De7	OA Function TL1_De8	OA Function TP2_Ac_MD	OA Function TP2_Ac_Max	OA Function TL2_DeMax	OA Function TL2_De1	OA Function TL2_De2	OA Function TL2_De3	OA Function TL2_De4	OA Function TL2_De5	OA Function TL2_De6	OA Function TL2_De7	OA Function TL2_De8	OA Function PK1_CD	OA Function Tail1_CD	OA Function PK2_CD	OA Function Tail2_CD	Compound Name	Seal Resistance	OA Function Seal_R	OA Function Series_R	OA Function Cap	OA Function Leak_1	OA Function TP1_Ac_Mid	OA Function TP1_Ac_Max	OA Function TL1_DeMax	OA Function TL1_De1	OA Function TL1_De2	OA Function TL1_De3	OA Function TL1_De4	OA Function TL1_De5	OA Function TL1_De6	OA Function TL1_De7	OA Function TL1_De8	OA Function TP2_Ac_MD	OA Function TP2_Ac_Max	OA Function TL2_DeMax	OA Function TL2_De1	OA Function TL2_De2	OA Function TL2_De3	OA Function TL2_De4	OA Function TL2_De5	OA Function TL2_De6	OA Function TL2_De7	OA Function TL2_De8	OA Function PK1_CD	OA Function Tail1_CD	OA Function PK2_CD	OA Function Tail2_CD	Compound Name	Seal Resistance	OA Function Seal_R	OA Function Series_R	OA Function Cap	OA Function Leak_1	OA Function TP1_Ac_Mid	OA Function TP1_Ac_Max	OA Function TL1_DeMax	OA Function TL1_De1	OA Function TL1_De2	OA Function TL1_De3	OA Function TL1_De4	OA Function TL1_De5	OA Function TL1_De6	OA Function TL1_De7	OA Function TL1_De8	OA Function TP2_Ac_MD	OA Function TP2_Ac_Max	OA Function TL2_DeMax	OA Function TL2_De1	OA Function TL2_De2	OA Function TL2_De3	OA Function TL2_De4	OA Function TL2_De5	OA Function TL2_De6	OA Function TL2_De7	OA Function TL2_De8	OA Function PK1_CD	OA Function Tail1_CD	OA Function PK2_CD	OA Function Tail2_CD	Compound Name	Seal Resistance	OA Function Seal_R	OA Function Series_R	OA Function Cap	OA Function Leak_1	OA Function TP1_Ac_Mid	OA Function TP1_Ac_Max	OA Function TL1_DeMax	OA Function TL1_De1	OA Function TL1_De2	OA Function TL1_De3	OA Function TL1_De4	OA Function TL1_De5	OA Function TL1_De6	OA Function TL1_De7	OA Function TL1_De8	OA Function TP2_Ac_MD	OA Function TP2_Ac_Max	OA Function TL2_DeMax	OA Function TL2_De1	OA Function TL2_De2	OA Function TL2_De3	OA Function TL2_De4	OA Function TL2_De5	OA Function TL2_De6	OA Function TL2_De7	OA Function TL2_De8	OA Function PK1_CD	OA Function Tail1_CD	OA Function PK2_CD	OA Function Tail2_CD
Time of Sweep 		2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	2.758000	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	8.459001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	14.132001	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	19.739000	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	25.353001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	30.942001	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	36.580002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	42.197002	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	47.825001	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	53.475002	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	59.074001	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	64.650002	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	70.262001	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	75.828003	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002	81.386002
