Sweep Results		Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 001	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 002	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 003	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 004	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 005	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 006	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 007	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 008	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 009	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 010	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 011	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 012	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 013	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 014	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015	Sweep 015
Parameter	Valid QC	Compound Name	Seal Resistance	OA Function Peak ac	OA Function Peak in	OA Function Peak tl	OA Function Leak prep	OA Function Leak stead	OA Function Cap	OA Function CurDens ac	OA Function CurDens in	Compound Name	Seal Resistance	OA Function Peak ac	OA Function Peak in	OA Function Peak tl	OA Function Leak prep	OA Function Leak stead	OA Function Cap	OA Function CurDens ac	OA Function CurDens in	Compound Name	Seal Resistance	OA Function Peak ac	OA Function Peak in	OA Function Peak tl	OA Function Leak prep	OA Function Leak stead	OA Function Cap	OA Function CurDens ac	OA Function CurDens in	Compound Name	Seal Resistance	OA Function Peak ac	OA Function Peak in	OA Function Peak tl	OA Function Leak prep	OA Function Leak stead	OA Function Cap	OA Function CurDens ac	OA Function CurDens in	Compound Name	Seal Resistance	OA Function Peak ac	OA Function Peak in	OA Function Peak tl	OA Function Leak prep	OA Function Leak stead	OA Function Cap	OA Function CurDens ac	OA Function CurDens in	Compound Name	Seal Resistance	OA Function Peak ac	OA Function Peak in	OA Function Peak tl	OA Function Leak prep	OA Function Leak stead	OA Function Cap	OA Function CurDens ac	OA Function CurDens in	Compound Name	Seal Resistance	OA Function Peak ac	OA Function Peak in	OA Function Peak tl	OA Function Leak prep	OA Function Leak stead	OA Function Cap	OA Function CurDens ac	OA Function CurDens in	Compound Name	Seal Resistance	OA Function Peak ac	OA Function Peak in	OA Function Peak tl	OA Function Leak prep	OA Function Leak stead	OA Function Cap	OA Function CurDens ac	OA Function CurDens in	Compound Name	Seal Resistance	OA Function Peak ac	OA Function Peak in	OA Function Peak tl	OA Function Leak prep	OA Function Leak stead	OA Function Cap	OA Function CurDens ac	OA Function CurDens in	Compound Name	Seal Resistance	OA Function Peak ac	OA Function Peak in	OA Function Peak tl	OA Function Leak prep	OA Function Leak stead	OA Function Cap	OA Function CurDens ac	OA Function CurDens in	Compound Name	Seal Resistance	OA Function Peak ac	OA Function Peak in	OA Function Peak tl	OA Function Leak prep	OA Function Leak stead	OA Function Cap	OA Function CurDens ac	OA Function CurDens in	Compound Name	Seal Resistance	OA Function Peak ac	OA Function Peak in	OA Function Peak tl	OA Function Leak prep	OA Function Leak stead	OA Function Cap	OA Function CurDens ac	OA Function CurDens in	Compound Name	Seal Resistance	OA Function Peak ac	OA Function Peak in	OA Function Peak tl	OA Function Leak prep	OA Function Leak stead	OA Function Cap	OA Function CurDens ac	OA Function CurDens in	Compound Name	Seal Resistance	OA Function Peak ac	OA Function Peak in	OA Function Peak tl	OA Function Leak prep	OA Function Leak stead	OA Function Cap	OA Function CurDens ac	OA Function CurDens in	Compound Name	Seal Resistance	OA Function Peak ac	OA Function Peak in	OA Function Peak tl	OA Function Leak prep	OA Function Leak stead	OA Function Cap	OA Function CurDens ac	OA Function CurDens in
Time of Sweep 		2.738000	2.738000	2.738000	2.738000	2.738000	2.738000	2.738000	2.738000	2.738000	2.738000	12.231001	12.231001	12.231001	12.231001	12.231001	12.231001	12.231001	12.231001	12.231001	12.231001	21.720001	21.720001	21.720001	21.720001	21.720001	21.720001	21.720001	21.720001	21.720001	21.720001	31.218002	31.218002	31.218002	31.218002	31.218002	31.218002	31.218002	31.218002	31.218002	31.218002	40.682003	40.682003	40.682003	40.682003	40.682003	40.682003	40.682003	40.682003	40.682003	40.682003	50.132004	50.132004	50.132004	50.132004	50.132004	50.132004	50.132004	50.132004	50.132004	50.132004	59.603004	59.603004	59.603004	59.603004	59.603004	59.603004	59.603004	59.603004	59.603004	59.603004	69.062004	69.062004	69.062004	69.062004	69.062004	69.062004	69.062004	69.062004	69.062004	69.062004	78.503006	78.503006	78.503006	78.503006	78.503006	78.503006	78.503006	78.503006	78.503006	78.503006	87.976006	87.976006	87.976006	87.976006	87.976006	87.976006	87.976006	87.976006	87.976006	87.976006	97.426003	97.426003	97.426003	97.426003	97.426003	97.426003	97.426003	97.426003	97.426003	97.426003	106.876007	106.876007	106.876007	106.876007	106.876007	106.876007	106.876007	106.876007	106.876007	106.876007	116.391006	116.391006	116.391006	116.391006	116.391006	116.391006	116.391006	116.391006	116.391006	116.391006	125.837006	125.837006	125.837006	125.837006	125.837006	125.837006	125.837006	125.837006	125.837006	125.837006	135.302002	135.302002	135.302002	135.302002	135.302002	135.302002	135.302002	135.302002	135.302002	135.302002
Result Well A01	F	DMSO	1.693263E+7	-1.670149E-11	-1.369522E-10	-6.830909E-10	-6.360483E-12	2.335570E-10	NaN	NaN	NaN	DMSO	1.689054E+7	-2.004179E-11	-1.436328E-10	-7.215043E-10	-1.128186E-11	1.076712E-10	NaN	NaN	NaN	DMSO	1.685582E+7	-8.684774E-11	-1.352820E-10	-7.766192E-10	-4.562568E-11	-6.950825E-11	NaN	NaN	NaN	DMSO	1.661144E+7	-1.135701E-10	-1.002089E-10	-7.114834E-10	-1.027977E-11	-9.823482E-11	NaN	NaN	NaN	DMSO	1.663655E+7	-1.954074E-10	-1.002089E-10	-7.398759E-10	-1.051637E-11	-1.807201E-10	NaN	NaN	NaN	DMSO	1.690602E+7	-2.204597E-10	-6.847610E-11	-7.248446E-10	1.215312E-11	-2.021348E-10	1.698084E-13	-1.298285E+3	-4.032551E+2	DMSO	1.760069E+7	-2.037582E-10	-1.837164E-11	-6.730700E-10	3.257625E-11	-1.864755E-10	1.422796E-12	-1.432097E+2	-1.291235E+1	DMSO	1.870729E+7	-1.586641E-10	2.171193E-11	-6.430073E-10	5.470573E-11	-1.424303E-10	2.751512E-12	-5.766435E+1	7.890911E+0	DMSO	2.018692E+7	-1.018791E-10	4.843432E-11	-6.430073E-10	6.958397E-11	-8.377801E-11	4.687215E-12	-2.173553E+1	1.033328E+1	DMSO	2.260619E+7	-1.670149E-12	8.684774E-11	-6.413372E-10	1.011247E-10	1.959753E-11	6.468261E-12	-2.582068E-1	1.342675E+1	DMSO	2.658802E+7	1.018791E-10	1.085597E-10	-6.730700E-10	9.797649E-11	1.308428E-10	8.877831E-12	1.147567E+1	1.222818E+1	DMSO	3.133737E+7	1.436328E-10	1.002089E-10	-6.797506E-10	1.134059E-10	2.569691E-10	9.574617E-12	1.500141E+1	1.046610E+1	DMSO	3.827673E+7	1.653447E-10	7.515670E-11	-7.498968E-10	1.022716E-10	3.938010E-10	1.024404E-11	1.614058E+1	7.336626E+0	DMSO	4.761696E+7	2.304805E-10	5.845521E-11	-7.298551E-10	9.691038E-11	5.738464E-10	1.086848E-11	2.120633E+1	5.378417E+0	DMSO	5.769276E+7	3.240089E-10	8.350744E-12	-7.665983E-10	6.787206E-11	7.267151E-10	1.022845E-11	3.167722E+1	8.164231E-1
Result Well B01	F	DMSO	8.683057E+7	2.839253E-11	1.369522E-10	-2.789149E-10	3.181633E-11	9.728951E-11	6.869377E-12	4.133203E+0	1.993663E+1	DMSO	8.974132E+7	-1.169104E-11	1.352820E-10	-3.139880E-10	3.379268E-12	3.356665E-11	6.517072E-12	-1.793910E+0	2.075810E+1	DMSO	9.131142E+7	-2.672238E-11	1.419626E-10	-3.273492E-10	-9.414072E-12	1.330441E-11	6.326253E-12	-4.224046E+0	2.244024E+1	DMSO	9.313136E+7	-3.340297E-11	1.352820E-10	-3.340298E-10	1.967992E-12	-1.388562E-11	6.339961E-12	-5.268641E+0	2.133800E+1	DMSO	9.548345E+7	-4.676417E-11	1.419626E-10	-3.240089E-10	-1.653447E-12	-2.885349E-11	6.311418E-12	-7.409456E+0	2.249299E+1	DMSO	9.620464E+7	-4.509402E-11	1.419626E-10	-3.507312E-10	6.374401E-13	-2.889023E-11	6.039689E-12	-7.466282E+0	2.350496E+1	DMSO	9.750279E+7	-3.674328E-11	1.519835E-10	-3.540715E-10	-1.146836E-12	-1.838500E-11	6.004490E-12	-6.119299E+0	2.531165E+1	DMSO	9.719901E+7	-1.670149E-11	1.436328E-10	-3.390402E-10	2.254701E-13	2.044262E-12	6.154411E-12	-2.713742E+0	2.333819E+1	DMSO	9.763892E+7	2.004179E-11	1.402925E-10	-3.624223E-10	7.042461E-13	3.671321E-11	5.892323E-12	3.401339E+0	2.380937E+1	DMSO	9.843311E+7	7.515670E-11	1.419626E-10	-3.807939E-10	8.378580E-13	9.356508E-11	5.924603E-12	1.268553E+1	2.396155E+1	DMSO	9.812455E+7	1.102298E-10	1.369522E-10	-3.941551E-10	-1.728604E-12	1.553840E-10	6.032570E-12	1.827245E+1	2.270213E+1	DMSO	9.808123E+7	1.235910E-10	1.336119E-10	-3.908148E-10	1.631179E-12	2.420112E-10	5.723170E-12	2.159485E+1	2.334579E+1	DMSO	9.764224E+7	1.670149E-10	1.219209E-10	-4.459297E-10	1.667365E-12	3.314410E-10	5.925066E-12	2.818785E+1	2.057713E+1	DMSO	9.812724E+7	2.020880E-10	1.102298E-10	-4.509402E-10	4.314551E-13	4.638504E-10	5.965283E-12	3.387735E+1	1.847856E+1	DMSO	9.803082E+7	2.488522E-10	1.018791E-10	-4.542805E-10	2.616566E-12	6.179651E-10	5.974010E-12	4.165580E+1	1.705372E+1
Result Well C01	T	DMSO	1.447027E+9	-3.173283E-11	-7.682684E-10	-2.004179E-10	-1.386223E-12	5.481428E-12	9.202447E-12	-3.448303E+0	-8.348524E+1	DMSO	1.451177E+9	-2.171193E-11	-7.215043E-10	-1.870567E-10	-6.513580E-13	2.154492E-12	8.475351E-12	-2.561774E+0	-8.512972E+1	DMSO	1.497444E+9	-2.672238E-11	-6.981222E-10	-2.204597E-10	-2.836469E-12	-1.259292E-12	8.938751E-12	-2.989498E+0	-7.810065E+1	DMSO	1.420687E+9	-2.672238E-11	-6.212953E-10	-1.620044E-10	-1.586641E-13	1.342800E-12	8.510170E-12	-3.140053E+0	-7.300622E+1	DMSO	1.418631E+9	-2.672238E-11	-5.461387E-10	-1.586641E-10	-3.515663E-12	-6.099384E-12	8.823473E-12	-3.028556E+0	-6.189611E+1	DMSO	1.457785E+9	-3.340297E-11	-4.025059E-10	-1.519835E-10	-4.175372E-12	-1.342132E-11	8.646191E-12	-3.863317E+0	-4.655297E+1	DMSO	1.296572E+9	-8.016714E-11	-1.787059E-10	-8.517759E-11	5.043849E-12	-4.308984E-12	8.408942E-12	-9.533559E+0	-2.125189E+1	DMSO	1.280694E+9	-3.724432E-10	-4.008357E-11	-6.847610E-11	5.670155E-12	-1.142382E-11	8.508023E-12	-4.377552E+1	-4.711267E+0	DMSO	1.460499E+9	-5.628402E-10	-3.507312E-11	-1.035492E-10	-2.644402E-12	-3.352991E-11	8.051877E-12	-6.990173E+1	-4.355895E+0	DMSO	1.416070E+9	-5.711909E-10	-3.173283E-11	-6.179551E-11	1.920671E-12	-2.096371E-11	7.652193E-12	-7.464407E+1	-4.146894E+0	DMSO	1.130101E+8	-3.256790E-10	7.014625E-11	4.509402E-11	2.244235E-10	8.956340E-11	4.761959E-12	-6.839182E+1	1.473054E+1	DMSO	7.532047E+8	-3.640925E-10	3.340298E-12	-4.843432E-11	3.909818E-11	3.026644E-11	5.901314E-12	-6.169685E+1	5.660261E-1	DMSO	1.049242E+9	-2.872656E-10	-2.338208E-11	-1.152403E-10	-3.741133E-12	2.993241E-11	5.521685E-12	-5.202499E+1	-4.234592E+0	DMSO	1.085771E+9	-2.054283E-10	-3.507312E-11	-1.269313E-10	7.543506E-13	4.462638E-11	5.490294E-12	-3.741663E+1	-6.388205E+0	DMSO	1.005914E+9	-1.519835E-10	-5.511491E-11	-1.954074E-10	3.192768E-12	5.264643E-11	5.521589E-12	-2.752533E+1	-9.981712E+0
Result Well D01	T	DMSO	2.549524E+9	-3.173283E-11	-1.954074E-10	-7.849699E-11	8.851789E-13	2.792489E-12	4.953588E-12	-6.406029E+0	-3.944765E+1	DMSO	2.331979E+9	-4.676417E-11	-1.887268E-10	-1.269313E-10	-1.542104E-12	-1.749982E-11	5.176344E-12	-9.034208E+0	-3.645948E+1	DMSO	1.841440E+9	-3.006268E-11	-1.670149E-10	-7.014625E-11	2.441201E-12	-1.536537E-13	5.515434E-12	-5.450645E+0	-3.028137E+1	DMSO	2.084958E+9	-3.173283E-11	-1.620044E-10	-6.680595E-11	-5.689640E-12	-2.642176E-12	5.570441E-12	-5.696646E+0	-2.908288E+1	DMSO	2.102845E+9	-2.338208E-11	-1.436328E-10	-5.845521E-11	1.138485E-12	-5.331115E-12	5.352453E-12	-4.368480E+0	-2.683495E+1	DMSO	2.233693E+9	-2.505223E-11	-1.252612E-10	-5.511491E-11	1.380656E-12	-9.987490E-13	5.654508E-12	-4.430489E+0	-2.215244E+1	DMSO	2.246166E+9	-2.338208E-11	-8.517759E-11	-4.175372E-11	1.558806E-12	-2.174534E-12	5.570871E-12	-4.197205E+0	-1.528981E+1	DMSO	2.594216E+9	-6.012536E-11	-6.179551E-11	-6.680595E-11	-3.618656E-12	-1.963427E-11	5.425463E-12	-1.108207E+1	-1.138990E+1	DMSO	2.392439E+9	-1.052194E-10	-2.004179E-11	-2.839253E-11	2.199029E-13	-4.676417E-12	5.354737E-12	-1.964977E+1	-3.742814E+0	DMSO	2.113042E+9	-1.670149E-10	-3.340297E-11	-6.513581E-11	-6.123879E-13	-1.776036E-11	5.352770E-12	-3.120158E+1	-6.240315E+0	DMSO	2.195553E+9	-1.670149E-10	-2.338208E-11	-5.678506E-11	-3.084208E-12	-5.925688E-12	5.390419E-12	-3.098365E+1	-4.337711E+0	DMSO	1.956257E+9	-1.519835E-10	-2.171193E-11	-5.177461E-11	3.331947E-12	-7.014625E-13	5.417698E-12	-2.805316E+1	-4.007595E+0	DMSO	1.915646E+9	-1.235910E-10	-5.010447E-11	-1.319418E-10	1.539321E-12	1.745305E-11	5.170252E-12	-2.390425E+1	-9.690913E+0	DMSO	1.941729E+9	-8.350744E-11	-5.511491E-11	-2.889357E-10	2.123873E-12	5.489779E-11	5.629234E-12	-1.483460E+1	-9.790837E+0	DMSO	1.723871E+9	-1.670149E-12	-6.012536E-11	-1.603343E-10	-1.094226E-11	1.536069E-10	5.739226E-12	-2.910059E-1	-1.047621E+1
Result Well E01	F	DMSO	1.894730E+8	-3.006268E-11	1.035492E-10	-2.455119E-10	-3.273492E-12	1.382215E-11	7.066620E-12	-4.254180E+0	1.465329E+1	DMSO	1.908986E+8	-2.004179E-11	1.035492E-10	-2.171194E-10	-5.901193E-13	1.379877E-11	7.233251E-12	-2.770785E+0	1.431572E+1	DMSO	1.817224E+8	-2.672238E-11	9.352834E-11	-2.705641E-10	-2.552544E-12	3.336957E-12	7.246203E-12	-3.687777E+0	1.290722E+1	DMSO	1.866918E+8	-3.173283E-11	1.068895E-10	-2.672238E-10	-5.316641E-13	-5.067231E-12	7.354825E-12	-4.314559E+0	1.453325E+1	DMSO	1.847947E+8	-2.505223E-11	1.018791E-10	-2.488522E-10	7.357006E-12	-1.653447E-12	7.426642E-12	-3.373292E+0	1.371805E+1	DMSO	1.907442E+8	-3.507312E-11	1.018791E-10	-2.705641E-10	-4.821163E-12	-1.526182E-11	7.488972E-12	-4.683303E+0	1.360388E+1	DMSO	1.852552E+8	-3.173283E-11	9.519848E-11	-2.906059E-10	-9.077259E-12	-1.129355E-11	7.436103E-12	-4.267400E+0	1.280220E+1	DMSO	1.867436E+8	1.670149E-12	1.135701E-10	-2.655537E-10	2.616567E-13	1.963093E-11	7.342542E-12	2.274619E-1	1.546741E+1	DMSO	1.835092E+8	2.171193E-11	1.068895E-10	-2.772447E-10	4.242178E-12	3.829317E-11	7.467731E-12	2.907434E+0	1.431352E+1	DMSO	1.946451E+8	6.680595E-11	1.169104E-10	-2.805850E-10	-3.624223E-12	8.336381E-11	7.218349E-12	9.255017E+0	1.619628E+1	DMSO	1.896416E+8	1.119000E-10	1.135701E-10	-2.405014E-10	4.517752E-12	1.325029E-10	7.577702E-12	1.476700E+1	1.498741E+1	DMSO	1.786537E+8	1.486433E-10	7.014625E-11	-3.791238E-10	-3.562984E-13	1.685915E-10	7.357527E-12	2.020288E+1	9.533944E+0	DMSO	1.847397E+8	1.903970E-10	8.183729E-11	-2.822552E-10	7.699386E-12	2.467211E-10	7.437569E-12	2.559936E+1	1.100323E+1	DMSO	1.883542E+8	2.588731E-10	7.181640E-11	-3.507312E-10	2.945029E-12	3.798353E-10	7.221155E-12	3.584926E+1	9.945279E+0	DMSO	2.072729E+8	3.423805E-10	1.018791E-10	-3.106477E-10	3.799589E-12	5.694940E-10	6.469258E-12	5.292423E+1	1.574819E+1
Result Well F01	T	DMSO	2.641837E+9	-2.672238E-11	-1.087267E-9	-2.037582E-10	9.046639E-13	-4.265560E-12	8.543726E-12	-3.127720E+0	-1.272591E+2	DMSO	2.723949E+9	-3.841342E-11	-1.058874E-9	-1.837164E-10	-6.624924E-13	0.000000E+0	8.567909E-12	-4.483407E+0	-1.235861E+2	DMSO	2.573364E+9	-2.171193E-11	-1.032152E-9	-1.787059E-10	4.573424E-12	4.165351E-12	8.680473E-12	-2.501239E+0	-1.189050E+2	DMSO	2.537154E+9	-2.839253E-11	-9.753669E-10	-1.803761E-10	1.764791E-12	2.515244E-12	8.653776E-12	-3.280941E+0	-1.127100E+2	DMSO	2.564110E+9	-2.338208E-11	-8.868490E-10	-1.402925E-10	-4.779409E-12	-2.047603E-12	8.667175E-12	-2.697775E+0	-1.023227E+2	DMSO	2.528159E+9	-5.845521E-11	-7.265147E-10	-1.436328E-10	-2.922761E-13	-7.448864E-12	8.277812E-12	-7.061673E+0	-8.776651E+1	DMSO	2.310683E+9	-5.845521E-11	-3.958253E-10	-8.684774E-11	-4.203208E-13	-1.257288E-11	8.632110E-12	-6.771833E+0	-4.585498E+1	DMSO	2.460355E+9	-4.242178E-10	-1.119000E-10	-8.684774E-11	-1.873350E-12	-3.122176E-11	8.737362E-12	-4.855216E+1	-1.280707E+1	DMSO	2.289437E+9	-9.820476E-10	-3.340297E-11	-5.344476E-11	1.887268E-12	-2.548313E-11	8.654181E-12	-1.134767E+2	-3.859750E+0	DMSO	2.262689E+9	-1.097288E-9	-4.342387E-11	-1.319418E-10	-4.762708E-12	-3.255788E-11	8.765750E-12	-1.251790E+2	-4.953811E+0	DMSO	1.952361E+9	-9.787072E-10	-4.342387E-11	-1.035492E-10	-2.725126E-12	-2.432739E-11	8.927049E-12	-1.096339E+2	-4.864303E+0	DMSO	1.937412E+9	-8.167028E-10	-5.010447E-11	-1.135701E-10	6.917200E-12	-1.062549E-11	8.447909E-12	-9.667514E+1	-5.930990E+0	DMSO	2.241180E+9	-6.296461E-10	-2.839253E-11	-6.513581E-11	-4.016708E-12	1.110983E-11	8.452385E-12	-7.449331E+1	-3.359115E+0	DMSO	2.986730E+9	-4.325685E-10	-1.670149E-11	-6.012536E-11	4.403626E-12	4.607941E-11	8.661567E-12	-4.994114E+1	-1.928229E+0	DMSO	2.280120E+9	-2.939462E-10	-4.175372E-11	-1.185806E-10	1.444679E-12	5.705562E-11	8.684702E-12	-3.384644E+1	-4.807732E+0
Result Well G01	T	DMSO	9.380456E+8	-6.847610E-11	-8.634670E-10	-1.987477E-10	7.318035E-12	9.736967E-12	7.004294E-12	-9.776302E+0	-1.232768E+2	DMSO	9.155077E+8	-3.006268E-11	-8.551162E-10	-2.204597E-10	-6.374401E-13	6.413372E-12	7.028754E-12	-4.277099E+0	-1.216597E+2	DMSO	1.002122E+9	-3.507312E-11	-8.300640E-10	-2.521925E-10	-1.018234E-11	-9.683523E-12	6.822357E-12	-5.140910E+0	-1.216682E+2	DMSO	9.434790E+8	-3.006268E-11	-7.866401E-10	-2.004179E-10	7.237311E-13	-6.293121E-12	7.067986E-12	-4.253359E+0	-1.112962E+2	DMSO	8.872170E+8	-3.674328E-11	-6.647192E-10	-3.674328E-10	-8.754364E-12	-8.424231E-12	7.620345E-12	-4.821733E+0	-8.722954E+1	DMSO	7.576680E+8	-5.010447E-11	-5.377879E-10	-2.688940E-10	-7.846916E-12	-2.547311E-11	7.139794E-12	-7.017635E+0	-7.532262E+1	DMSO	8.354695E+8	-7.682684E-11	-3.106477E-10	-1.803761E-10	-1.920671E-13	-3.020965E-11	7.191067E-12	-1.068365E+1	-4.319910E+1	DMSO	8.052990E+8	-3.323596E-10	-8.851789E-11	-1.352820E-10	-4.236611E-12	-4.090862E-11	7.461665E-12	-4.454229E+1	-1.186302E+1	DMSO	8.681401E+8	-6.546984E-10	-2.672238E-11	-1.453030E-10	-6.182334E-12	-3.551404E-11	6.980123E-12	-9.379467E+1	-3.828354E+0	DMSO	7.980915E+8	-8.150327E-10	-3.173283E-11	-1.970776E-10	-7.526804E-12	-3.877752E-11	7.810847E-12	-1.043463E+2	-4.062662E+0	DMSO	8.032246E+8	-7.665983E-10	-5.511491E-11	-2.872656E-10	8.478789E-12	-3.711071E-11	7.928404E-12	-9.669011E+1	-6.951577E+0	DMSO	7.659030E+8	-6.814207E-10	-8.684774E-11	-3.290193E-10	-1.572724E-12	-1.818124E-11	7.651027E-12	-8.906265E+1	-1.135112E+1	DMSO	8.226858E+8	-5.110655E-10	-6.012536E-11	-2.739044E-10	1.391791E-14	6.052620E-11	7.772091E-12	-6.575650E+1	-7.736059E+0	DMSO	7.707953E+8	-3.607522E-10	-6.680595E-11	-1.386223E-10	1.647880E-12	1.146257E-10	7.131915E-12	-5.058279E+1	-9.367183E+0	DMSO	9.506478E+8	-2.020880E-10	-6.179551E-11	-1.720253E-10	2.700074E-13	2.737040E-10	6.871576E-12	-2.940927E+1	-8.992916E+0
Result Well H01	T	DMSO	9.833610E+7	-1.670149E-11	-1.670149E-11	-7.849699E-11	1.475298E-13	7.632580E-12	6.467335E-12	-2.582437E+0	-2.582437E+0	DMSO	9.486710E+7	-1.169104E-11	-2.672238E-11	-6.179551E-11	4.022275E-12	1.544220E-11	5.660662E-12	-2.065314E+0	-4.720716E+0	DMSO	9.685588E+7	-1.336119E-11	-3.173283E-11	-6.680595E-11	5.202514E-12	1.117330E-11	5.354849E-12	-2.495157E+0	-5.925998E+0	DMSO	9.975919E+7	-2.505223E-11	-3.674328E-11	-7.014625E-11	5.631185E-12	-6.349906E-12	5.405221E-12	-4.634821E+0	-6.797738E+0	DMSO	1.131671E+8	-3.507312E-11	-3.674328E-11	-8.016714E-11	4.528887E-12	-1.857206E-11	5.386766E-12	-6.510980E+0	-6.821027E+0	DMSO	1.148692E+8	-4.676417E-11	-4.175372E-11	-9.686863E-11	1.096731E-12	-2.974535E-11	5.187881E-12	-9.014118E+0	-8.048320E+0	DMSO	1.157772E+8	-5.177461E-11	-3.674328E-11	-1.152403E-10	2.680589E-12	-3.325600E-11	5.224862E-12	-9.909279E+0	-7.032392E+0	DMSO	1.162792E+8	-5.177461E-11	-3.841342E-11	-1.119000E-10	3.654842E-12	-3.738795E-11	5.339926E-12	-9.695754E+0	-7.193624E+0	DMSO	1.165176E+8	-5.344476E-11	-3.674328E-11	-1.269313E-10	5.311073E-12	-3.454536E-11	5.303379E-12	-1.007749E+1	-6.928276E+0	DMSO	1.158806E+8	-4.342387E-11	-3.841342E-11	-1.402925E-10	5.216431E-12	-3.038669E-11	4.894736E-12	-8.871545E+0	-7.847905E+0	DMSO	1.150976E+8	-4.843432E-11	-5.010447E-11	-1.453030E-10	3.832992E-12	-3.063721E-11	4.893767E-12	-9.897143E+0	-1.023842E+1	DMSO	1.142551E+8	-4.175372E-11	-5.678506E-11	-1.486433E-10	3.860827E-12	-2.326851E-11	4.780865E-12	-8.733508E+0	-1.187757E+1	DMSO	1.132922E+8	-4.175372E-11	-5.010447E-11	-1.569940E-10	4.759924E-12	-1.354825E-11	4.709257E-12	-8.866307E+0	-1.063957E+1	DMSO	1.121806E+8	-4.843432E-11	-5.845521E-11	-1.670149E-10	4.634663E-12	2.672238E-14	4.625103E-12	-1.047205E+1	-1.263868E+1	DMSO	1.106753E+8	-5.177461E-11	-5.511491E-11	-1.770358E-10	4.570641E-12	1.927352E-11	4.367992E-12	-1.185318E+1	-1.261791E+1
